user_id,watch_time_hours,avg_session_mins,top_genres,num_sessions,completion_rate,weekend_watch_ratio
USR-9100,24.28,72.07,"[""Crime"", ""Sci-Fi"", ""Romance"", ""Documentary""]",18,0.786,0.612
USR-7366,29.83,64.4,"[""Crime"", ""Documentary"", ""Sci-Fi"", ""Mystery""]",21,0.834,0.484
USR-7329,20.34,42.04,"[""Crime"", ""Drama"", ""Adventure"", ""Sci-Fi""]",35,0.794,0.444
USR-1734,29.13,69.84,"[""Thriller"", ""Sci-Fi""]",18,0.758,0.5
USR-2124,49.53,95.2,"[""Action"", ""Sci-Fi""]",21,0.855,0.289
USR-9749,4.83,32.31,"[""Family"", ""Drama""]",5,0.528,0.866
USR-3927,50.11,91.92,"[""Action"", ""Sci-Fi"", ""Thriller""]",20,0.854,0.359
USR-7351,23.22,53.45,"[""Romance"", ""Documentary"", ""Sci-Fi""]",22,0.807,0.556
USR-10974,2.76,26.08,"[""Family""]",4,0.511,0.805
USR-5061,5.6,26.11,"[""Animation"", ""Romance""]",12,0.685,0.248
USR-4648,8.68,24.89,"[""Animation"", ""Comedy""]",18,0.609,0.33
USR-4468,7.79,20.05,"[""Comedy"", ""Animation""]",27,0.649,0.15
USR-3738,31.12,75.96,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Adventure""]",16,0.849,0.209
USR-10099,1.64,35.43,"[""Drama""]",5,0.368,0.64
USR-10264,5.74,30.89,"[""Comedy""]",4,0.38,0.59
USR-10257,1.63,44.91,"[""Family""]",7,0.309,0.717
USR-3555,32.24,90.28,"[""Thriller"", ""Sci-Fi""]",24,0.919,0.486
USR-6717,5.88,27.3,"[""Comedy"", ""Animation""]",34,0.536,0.289
USR-1933,38.24,122.47,"[""Action"", ""Thriller"", ""Adventure""]",31,0.874,0.34
USR-6145,8.63,23.16,"[""Animation"", ""Romance""]",27,0.559,0.315
USR-2502,34.56,73.69,"[""Sci-Fi"", ""Thriller""]",33,0.856,0.651
USR-2184,30.15,79.48,"[""Thriller"", ""Action"", ""Sci-Fi""]",31,0.89,0.494
USR-9088,27.09,71.9,"[""Sci-Fi"", ""Documentary"", ""Mystery"", ""Romance"", ""Crime""]",30,0.852,0.447
USR-2865,27.02,96.06,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Crime""]",26,0.736,0.549
USR-6245,10.38,28.04,"[""Animation"", ""Comedy""]",17,0.555,0.506
USR-1622,44.47,98.56,"[""Action"", ""Thriller""]",24,0.852,0.325
USR-2356,23.48,84.24,"[""Action"", ""Thriller""]",13,0.891,0.585
USR-4316,5.39,23.78,"[""Comedy""]",18,0.493,0.238
USR-6035,7.75,27.47,"[""Comedy""]",20,0.681,0.233
USR-5510,9.12,26.6,"[""Comedy"", ""Animation""]",17,0.642,0.297
USR-2200,37.14,77.56,"[""Thriller"", ""Sci-Fi""]",29,0.99,0.362
USR-9058,25.3,53.4,"[""Crime"", ""Adventure"", ""Documentary"", ""Sci-Fi""]",26,0.95,0.323
USR-7960,23.47,66.74,"[""Drama"", ""Sci-Fi"", ""Mystery"", ""Crime"", ""Adventure""]",27,0.772,0.51
USR-5418,10.69,26.13,"[""Animation"", ""Comedy""]",27,0.558,0.392
USR-9192,31.52,67.44,"[""Sci-Fi"", ""Adventure"", ""Romance"", ""Crime"", ""Drama""]",35,0.784,0.393
USR-1294,47.52,,"[""Thriller"", ""Sci-Fi""]",22,0.812,0.447
USR-10024,2.86,36.51,"[""Comedy"", ""Family""]",8,0.223,0.79
USR-10927,1.36,36.41,"[""Drama""]",4,0.514,0.637
USR-9400,3.4,21.43,"[""Drama"", ""Comedy""]",2,0.524,0.752
USR-1319,32.59,94.48,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Crime""]",21,0.828,0.587
USR-2600,41.3,95.35,"[""Action"", ""Sci-Fi"", ""Adventure""]",36,0.832,0.247
USR-2795,29.25,90.01,"[""Sci-Fi"", ""Action"", ""Thriller""]",19,0.833,0.328
USR-4013,40.91,103.49,"[""Sci-Fi"", ""Thriller"", ""Adventure""]",22,0.816,0.528
USR-9673,4.18,37.93,"[""Comedy"", ""Family""]",4,0.236,0.52
USR-1564,23.67,107.03,"[""Thriller"", ""Action"", ""Adventure""]",21,0.789,0.348
USR-5540,10.7,32.3,"[""Comedy""]",27,0.805,0.42
USR-6992,24.57,67.91,"[""Romance"", ""Crime"", ""Adventure""]",19,0.787,0.318
USR-7065,24.92,86.64,"[""Sci-Fi"", ""Romance"", ""Documentary"", ""Adventure"", ""Mystery""]",27,0.881,0.604
USR-1762,40.5,113.13,"[""Thriller"", ""Sci-Fi"", ""Action""]",22,0.856,0.523
USR-1015,28.18,133.21,"[""Sci-Fi"", ""Thriller""]",18,0.923,0.353
USR-6397,8.51,27.06,"[""Comedy""]",19,0.519,0.405
USR-7210,22.78,38.23,"[""Crime"", ""Mystery"", ""Drama""]",20,0.741,0.597
USR-9330,3.92,40.87,"[""Comedy""]",7,0.272,0.769
USR-6099,11.31,15.58,"[""Animation"", ""Comedy""]",21,0.638,0.288
USR-2738,52.2,97.47,"[""Action"", ""Sci-Fi"", ""Thriller""]",31,0.862,0.586
USR-9263,37.22,55.67,"[""Romance"", ""Crime"", ""Mystery"", ""Adventure"", ""Documentary""]",21,0.792,0.514
USR-5848,9.73,27.94,"[""Comedy""]",22,0.549,0.253
USR-5882,8.98,31.24,"[""Comedy"", ""Animation"", ""Romance""]",16,0.754,0.258
USR-8719,25.17,55.45,"[""Sci-Fi"", ""Mystery"", ""Drama"", ""Adventure""]",24,0.774,0.574
USR-7837,32.07,64.42,"[""Romance"", ""Documentary"", ""Mystery""]",29,0.739,0.502
USR-9215,34.68,35.0,"[""Documentary"", ""Adventure"", ""Sci-Fi"", ""Crime""]",35,0.617,0.614
USR-2902,28.49,99.19,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Adventure""]",20,0.848,0.466
USR-2748,34.23,106.79,"[""Thriller"", ""Sci-Fi"", ""Adventure""]",33,0.922,0.404
USR-3914,24.72,71.52,"[""Action"", ""Thriller""]",25,0.792,0.52
USR-6478,9.23,23.83,"[""Comedy"", ""Animation""]",28,0.652,0.544
USR-9047,37.74,63.48,,36,0.808,0.491
USR-8568,23.21,70.01,[],27,0.806,0.455
USR-9014,23.1,53.03,"[""Adventure"", ""Sci-Fi"", ""Romance"", ""Drama""]",23,0.87,0.612
USR-8317,25.53,54.13,"[""Documentary"", ""Crime"", ""Romance"", ""Adventure""]",21,0.715,0.552
USR-9784,4.23,38.24,"[""Drama""]",2,0.428,0.878
USR-1511,35.26,89.88,"[""Thriller"", ""Sci-Fi""]",16,0.897,0.348
USR-1093,42.45,87.67,"[""Action"", ""Thriller"", ""Sci-Fi""]",26,0.75,0.512
USR-9293,27.31,70.06,"[""Adventure"", ""Drama"", ""Sci-Fi""]",23,0.692,0.509
USR-9707,3.8,32.06,"[""Comedy""]",5,0.311,0.708
USR-5166,7.36,13.99,"[""Animation"", ""Comedy""]",19,0.665,0.519
USR-4458,5.26,25.32,"[""Animation"", ""Slow TV""]",27,0.447,0.382
USR-5113,8.51,21.17,"[""Animation""]",28,0.58,0.353
USR-6651,6.45,27.67,"[""Comedy""]",27,0.615,0.379
USR-8585,36.08,65.91,"[""Adventure"", ""Romance"", ""Drama"", ""Documentary"", ""Sci-Fi""]",34,0.711,0.577
USR-3615,36.31,83.44,"[""Sci-Fi"", ""Thriller"", ""Action""]",31,0.755,0.309
USR-4791,10.65,30.31,"[""Animation""]",24,0.674,0.421
USR-7087,19.68,59.06,"[""Adventure"", ""Romance"", ""Documentary"", ""Crime"", ""Sci-Fi""]",24,0.666,0.52
USR-5861,10.97,29.23,"[""Animation"", ""Comedy""]",18,0.561,0.25
USR-9334,1.52,20.1,"[""Comedy"", ""Drama""]",6,0.238,0.777
USR-2808,39.5,82.09,"[""Action"", ""Thriller""]",25,0.9,0.257
USR-4529,10.96,20.15,"[""Animation""]",25,0.628,0.488
USR-6263,6.75,29.0,"[""Comedy"", ""Animation""]",17,0.701,0.39
USR-2248,43.32,100.92,"[""Action"", ""Sci-Fi""]",22,0.807,0.484
USR-1625,38.95,85.43,"[""Sci-Fi"", ""Action""]",19,0.734,0.487
USR-4711,5.25,15.53,"[""Animation""]",33,0.556,0.491
USR-4400,11.35,19.58,"[""Comedy"", ""Romance""]",23,0.576,0.255
USR-2852,34.33,100.33,"[""Thriller"", ""Action""]",16,0.826,0.482
USR-8151,20.45,56.47,"[""Drama"", ""Mystery"", ""Crime"", ""Adventure""]",17,0.876,0.504
USR-9158,23.83,54.79,"[""Crime"", ""Mystery"", ""Drama"", ""Adventure"", ""Sci-Fi""]",36,0.823,0.482
USR-4308,8.71,22.47,"[""Comedy""]",24,0.709,0.326
USR-10144,2.64,23.36,"[""Family""]",4,0.442,0.804
USR-9824,5.41,26.18,"[""Drama""]",8,0.449,0.668
USR-8235,25.59,47.2,"[""Adventure"", ""Drama"", ""Crime"", ""Mystery"", ""Documentary""]",18,0.851,0.575
USR-6670,13.8,30.84,"[""Animation"", ""Comedy""]",23,0.737,0.263
USR-10714,4.43,35.75,"[""Drama""]",4,0.23,0.724
USR-9992,3.13,31.49,"[""Drama""]",6,0.485,0.551
USR-1440,41.2,111.59,"[""Action"", ""Sci-Fi"", ""Thriller""]",16,0.741,0.405
USR-4425,4.29,30.57,"[""Comedy"", ""Animation"", ""Romance""]",23,0.644,0.234
USR-6007,7.3,21.05,"[""Animation""]",23,0.574,0.394
USR-10254,7.5,50.01,"[""Comedy""]",6,0.442,0.855
USR-9104,19.14,,"[""Romance"", ""Sci-Fi"", ""Drama""]",26,0.778,0.543
USR-9070,31.21,53.67,"[""Romance"", ""Documentary"", ""Drama"", ""Crime""]",28,0.794,0.641
USR-1389,30.37,105.18,"[""Thriller"", ""Action""]",21,0.69,0.446
USR-3089,45.43,100.29,"[""Action"", ""Sci-Fi"", ""Thriller""]",27,0.821,0.358
USR-7463,21.08,60.99,"[""Adventure"", ""Romance"", ""Documentary"", ""Sci-Fi""]",33,0.942,0.363
USR-7439,28.41,46.04,"[""Sci-Fi"", ""Mystery"", ""Documentary""]",35,0.805,0.264
USR-10810,1.76,39.8,"[""Drama""]",8,0.25,0.623
USR-2454,44.1,,"[""Thriller"", ""Sci-Fi"", ""Action""]",26,0.91,0.361
USR-7747,27.48,63.18,"[""Romance"", ""Sci-Fi"", ""Documentary""]",23,0.753,0.48
USR-8663,26.71,83.75,"[""Sci-Fi"", ""Drama"", ""Adventure"", ""Documentary""]",27,0.903,0.433
USR-3749,35.72,96.46,"[""Thriller"", ""Sci-Fi""]",13,0.81,0.491
USR-7465,33.74,53.2,"[""Mystery"", ""Romance"", ""Documentary"", ""Drama""]",29,0.836,0.636
USR-8846,25.56,43.15,"[""Adventure"", ""Documentary"", ""Mystery"", ""Drama""]",18,0.889,0.381
USR-1089,57.27,76.5,"[""Action"", ""Thriller"", ""Crime""]",33,0.637,0.212
USR-10191,3.5,,"[""Comedy""]",9,0.275,0.652
USR-10668,3.81,11.53,"[""Family"", ""Comedy""]",3,0.166,0.77
USR-6490,8.9,10.0,"[""Animation""]",32,0.704,0.462
USR-4762,9.94,20.6,"[""Animation""]",22,0.721,0.269
USR-6352,8.7,24.87,"[""Comedy""]",24,0.643,0.281
USR-5032,10.87,25.6,[],25,0.665,0.412
USR-6211,6.12,20.82,"[""Animation"", ""Comedy""]",25,0.591,0.305
USR-4133,35.05,104.04,"[""Sci-Fi"", ""Thriller"", ""Action""]",23,0.823,0.452
USR-5422,5.43,26.21,"[""Animation"", ""Comedy""]",22,0.649,0.382
USR-9316,4.2,29.97,"[""Comedy"", ""Drama""]",5,0.184,0.586
USR-8357,20.05,72.56,"[""Sci-Fi"", ""Mystery"", ""Drama"", ""Documentary"", ""Adventure""]",28,0.759,0.63
USR-2108,33.11,85.8,"[""Sci-Fi"", ""Action"", ""Thriller""]",29,0.814,0.303
USR-4544,7.44,23.27,[],23,0.568,0.479
USR-2085,32.35,90.41,"[""Thriller"", ""Action"", ""Sci-Fi""]",21,0.951,0.446
USR-8710,27.82,54.38,"[""Romance"", ""Documentary"", ""Crime""]",21,0.798,0.461
USR-8372,28.5,62.03,"[""Documentary"", ""Romance"", ""Adventure"", ""Sci-Fi""]",23,0.864,0.245
USR-7984,27.36,46.59,"[""Documentary"", ""Mystery"", ""Adventure"", ""Crime""]",24,0.77,0.503
USR-5265,3.78,31.85,"[""Animation"", ""Comedy""]",13,0.659,0.343
USR-6883,10.3,29.09,"[""Animation"", ""Comedy""]",17,0.543,0.479
USR-10735,4.26,40.17,"[""Family""]",6,0.493,0.664
USR-3073,45.15,99.29,"[""Thriller"", ""Action""]",26,0.713,0.424
USR-3184,36.49,86.26,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Adventure""]",20,0.875,0.443
USR-5986,9.72,30.73,"[""Comedy"", ""Animation""]",18,0.653,0.369
USR-5116,6.35,33.84,"[""Comedy"", ""Animation""]",20,0.55,0.171
USR-4072,46.65,108.97,"[""Action"", ""Thriller""]",27,0.749,0.503
USR-7812,27.24,45.7,"[""Documentary"", ""Drama"", ""Sci-Fi"", ""Adventure""]",27,0.627,0.413
USR-4530,16.46,14.22,"[""Animation"", ""Comedy""]",27,0.693,0.307
USR-1417,44.03,104.83,"[""Thriller"", ""Sci-Fi""]",36,0.838,0.274
USR-2150,27.5,72.82,,19,0.942,0.547
USR-2254,37.03,,"[""Action"", ""Sci-Fi"", ""Adventure""]",21,0.973,0.278
USR-9769,1.88,37.04,"[""Comedy""]",8,0.301,0.629
USR-4439,11.57,19.71,"[""Animation"", ""Comedy""]",30,0.847,0.238
USR-4740,5.59,28.11,"[""Comedy"", ""Animation""]",21,0.797,0.343
USR-1109,18.15,102.21,"[""Thriller"", ""Sci-Fi""]",23,0.93,0.446
USR-6899,8.24,15.95,"[""Comedy""]",17,0.723,0.343
USR-10408,4.73,26.1,"[""Comedy"", ""Drama"", ""Silent Cinema""]",3,0.403,0.699
USR-6493,10.64,31.02,"[""Animation"", ""Comedy"", ""Romance"", ""Esports Highlights""]",23,0.596,0.253
USR-8424,29.57,64.92,"[""Sci-Fi"", ""Crime"", ""Mystery"", ""Romance""]",14,0.768,0.444
USR-4129,49.38,89.48,"[""Thriller"", ""Sci-Fi"", ""Action""]",16,0.801,0.357
USR-2742,37.46,86.21,"[""Thriller"", ""Sci-Fi""]",22,0.769,0.318
USR-6781,5.56,29.79,"[""Animation"", ""Comedy""]",19,0.832,0.478
USR-4131,46.54,85.74,"[""Action"", ""Thriller""]",17,0.928,0.411
USR-2794,20.75,78.48,"[""Thriller"", ""Sci-Fi""]",21,0.78,0.3
USR-10547,1.83,40.01,"[""Drama"", ""Comedy""]",7,0.445,0.676
USR-4884,10.27,28.73,"[""Comedy""]",20,0.815,0.371
USR-4942,2.9,26.65,"[""Comedy"", ""Animation"", ""Romance""]",20,0.657,0.311
USR-9476,2.68,35.05,"[""Family""]",8,0.455,0.889
USR-9451,4.69,34.01,"[""Drama""]",7,0.262,0.817
USR-2079,36.63,120.35,"[""Sci-Fi"", ""Action"", ""Thriller""]",22,0.839,0.4
USR-7323,19.11,75.44,"[""Adventure"", ""Romance"", ""Crime"", ""Drama"", ""Mystery""]",17,0.721,0.318
USR-8564,29.73,65.63,"[""Mystery"", ""Sci-Fi"", ""Drama""]",25,0.764,0.446
USR-7909,21.66,,"[""Romance"", ""Adventure"", ""Drama"", ""Mystery""]",30,0.68,0.613
USR-9178,28.16,46.57,"[""Sci-Fi"", ""Mystery"", ""Romance"", ""Documentary"", ""Drama""]",25,0.91,0.487
USR-7433,20.48,62.26,"[""Drama"", ""Sci-Fi"", ""Romance"", ""Documentary"", ""Adventure""]",31,0.87,0.47
USR-3070,33.34,96.65,"[""Sci-Fi"", ""Thriller""]",15,0.932,0.376
USR-7139,34.74,56.87,"[""Sci-Fi"", ""Adventure"", ""Romance"", ""Documentary"", ""Crime""]",16,0.838,0.54
USR-2627,30.31,89.13,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Adventure""]",28,0.711,0.37
USR-1959,47.46,101.05,"[""Thriller"", ""Sci-Fi""]",27,0.841,0.452
USR-3214,40.0,85.8,"[""Sci-Fi"", ""Action"", ""Thriller""]",26,0.855,0.389
USR-2670,51.19,59.3,"[""Sci-Fi"", ""Thriller""]",27,0.84,0.386
USR-9690,1.61,48.16,,5,0.385,0.712
USR-4609,10.57,23.16,"[""Animation"", ""Comedy""]",16,0.556,0.346
USR-3056,33.18,101.72,"[""Action"", ""Thriller""]",16,0.601,0.442
USR-8414,34.23,52.06,"[""Romance"", ""Sci-Fi"", ""Mystery"", ""Documentary""]",32,0.819,0.396
USR-2632,30.43,77.1,"[""Sci-Fi"", ""Thriller""]",27,0.919,0.399
USR-4534,13.0,23.33,"[""Comedy""]",25,0.553,0.157
USR-7672,27.3,66.82,"[""Crime"", ""Romance"", ""Drama"", ""Sci-Fi""]",40,0.671,0.463
USR-1656,35.93,92.04,"[""Thriller"", ""Sci-Fi"", ""Crime""]",32,0.929,0.28
USR-7058,22.1,60.78,"[""Sci-Fi"", ""Romance"", ""Adventure""]",22,0.826,0.344
USR-4016,37.91,84.82,"[""Action"", ""Sci-Fi"", ""Adventure""]",28,0.856,0.625
USR-8567,23.93,45.47,"[""Documentary"", ""Romance"", ""Adventure"", ""Sci-Fi""]",19,0.682,0.485
USR-9332,3.58,26.53,"[""Drama"", ""Family"", ""Esports Highlights""]",3,0.165,0.624
USR-1543,26.66,79.41,"[""Thriller"", ""Action"", ""Sci-Fi""]",25,0.805,0.59
USR-2370,35.25,88.13,"[""Thriller"", ""Sci-Fi"", ""Action""]",26,0.788,0.489
USR-8082,33.99,53.9,"[""Crime"", ""Sci-Fi"", ""Romance""]",23,0.751,0.594
USR-5124,11.09,33.42,"[""Animation"", ""Comedy""]",17,0.791,0.328
USR-3909,35.29,86.29,"[""Action"", ""Sci-Fi"", ""Thriller""]",23,0.797,0.447
USR-8284,12.0,47.72,"[""Documentary"", ""Sci-Fi"", ""Romance"", ""Mystery"", ""Crime""]",25,0.791,0.502
USR-6637,11.65,20.82,"[""Animation""]",30,0.566,0.358
USR-4888,8.67,28.59,"[""Animation"", ""Comedy"", ""Romance""]",27,0.671,0.293
USR-4622,10.28,27.21,"[""Comedy"", ""Animation""]",15,0.645,0.339
USR-9668,1.53,13.0,"[""Family""]",7,0.301,0.657
USR-6362,6.51,19.6,"[""Animation""]",23,0.668,0.154
USR-4694,4.62,20.74,"[""Animation""]",18,0.652,0.348
USR-3944,33.03,,"[""Sci-Fi"", ""Action""]",18,0.754,0.432
USR-4946,10.02,30.98,"[""Comedy"", ""Animation"", ""Romance""]",17,0.703,0.377
USR-10931,3.53,25.19,"[""Comedy""]",3,0.538,0.717
USR-7904,29.2,56.75,"[""Drama"", ""Sci-Fi"", ""Romance"", ""Documentary"", ""Adventure""]",28,0.715,0.433
USR-9349,1.9,45.08,"[""Drama"", ""Family""]",5,0.43,0.663
USR-9548,3.78,,"[""Family"", ""Comedy""]",7,0.432,0.607
USR-1361,41.03,77.69,"[""Sci-Fi"", ""Thriller"", ""Action"", ""Adventure""]",17,0.88,0.38
USR-9331,2.23,10.0,"[""Comedy""]",3,0.204,0.744
USR-1961,37.92,90.93,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Crime""]",19,0.832,0.539
USR-9799,3.02,10.6,"[""Comedy"", ""Drama""]",8,0.488,0.601
USR-1102,39.75,62.33,"[""Sci-Fi"", ""Action"", ""Thriller""]",22,0.766,0.242
USR-9854,3.45,40.03,"[""Comedy""]",5,0.498,0.812
USR-10559,3.55,22.63,"[""Comedy""]",6,0.472,0.843
USR-10434,1.99,51.71,,7,0.466,0.614
USR-8587,22.32,42.62,"[""Crime"", ""Sci-Fi"", ""Adventure"", ""Mystery"", ""Romance""]",33,0.599,0.513
USR-7436,30.34,67.43,"[""Romance"", ""Adventure"", ""Crime"", ""Sci-Fi"", ""Drama""]",33,0.766,0.28
USR-4001,48.31,77.89,"[""Thriller"", ""Sci-Fi"", ""Adventure""]",33,0.944,0.299
USR-7973,26.05,55.69,"[""Crime"", ""Sci-Fi"", ""Romance"", ""Adventure"", ""Drama""]",33,0.762,0.531
USR-9547,2.92,17.18,"[""Family"", ""Comedy""]",6,0.262,0.672
USR-1857,35.68,85.89,"[""Sci-Fi"", ""Action""]",32,0.792,0.593
USR-7154,32.52,39.45,"[""Documentary"", ""Romance"", ""Adventure""]",26,0.831,0.477
USR-1591,36.25,92.9,"[""Thriller"", ""Sci-Fi""]",25,0.994,0.582
USR-7432,27.27,57.79,"[""Drama"", ""Romance"", ""Documentary"", ""Mystery""]",26,0.866,0.602
USR-9940,0.91,22.18,[],7,0.361,0.632
USR-8038,31.27,39.58,"[""Mystery"", ""Sci-Fi"", ""Romance"", ""Documentary""]",22,0.773,0.387
USR-10125,1.16,40.12,"[""Family""]",8,0.46,0.51
USR-9405,0.1,25.99,"[""Drama""]",3,0.485,0.916
USR-4394,7.95,25.09,"[""Comedy"", ""Animation""]",15,0.666,0.495
USR-6432,10.54,22.49,"[""Comedy"", ""Animation""]",29,0.71,0.382
USR-7648,19.22,54.92,"[""Sci-Fi"", ""Documentary"", ""Adventure"", ""Crime"", ""Mystery""]",27,0.808,0.568
USR-1648,23.98,128.32,"[""Thriller"", ""Action""]",31,0.814,0.371
USR-5904,9.62,15.09,"[""Comedy""]",23,0.57,0.475
USR-7004,20.05,76.29,"[""Romance"", ""Documentary"", ""Sci-Fi""]",25,0.603,0.631
USR-4321,,28.34,"[""Comedy"", ""Animation"", ""Romance""]",15,0.582,0.309
USR-10926,,32.05,"[""Drama"", ""Comedy""]",2,0.365,0.901
USR-3486,40.18,100.37,"[""Thriller"", ""Action"", ""Sci-Fi""]",27,0.89,0.526
USR-4944,10.014484947421801,26.26,"[""Animation"", ""Comedy""]",15,0.679,0.435
USR-5662,9.05,25.49,"[""Animation"", ""Comedy""]",18,0.777,0.275
USR-5100,6.69,17.55,"[""Animation""]",28,0.766,0.34
USR-8446,21.35,57.75,"[""Sci-Fi"", ""Drama"", ""Romance""]",27,0.783,0.511
USR-1246,36.12,103.11,"[""Sci-Fi"", ""Thriller"", ""Action""]",14,0.954,0.254
USR-8829,22.89,62.75,"[""Drama"", ""Documentary"", ""Romance"", ""Crime""]",15,0.73,0.452
USR-2781,-22.237784797071008,85.58,"[""Action"", ""Sci-Fi"", ""Crime""]",22,0.846,0.47
USR-10645,2.72,53.02,"[""Drama"", ""Comedy""]",5,0.423,0.67
USR-2672,40.49,106.5,"[""Action"", ""Thriller""]",30,0.894,0.384
USR-9279,20.34,70.35,"[""Mystery"", ""Crime"", ""Romance""]",23,0.713,0.75
USR-1334,42.55,81.66,"[""Sci-Fi"", ""Thriller""]",18,0.812,0.523
USR-2146,46.63,102.04,"[""Thriller"", ""Sci-Fi""]",23,0.876,0.254
USR-10105,3.3,29.87,"[""Comedy"", ""Family""]",6,0.56,0.485
USR-9611,3.47,23.07,"[""Comedy"", ""Family""]",7,0.452,0.531
USR-1264,39.59,82.55,"[""Sci-Fi"", ""Thriller"", ""Action"", ""Crime""]",24,0.787,0.389
USR-6654,8.04,22.1,"[""Comedy"", ""Animation""]",21,0.676,0.357
USR-5487,9.64,22.04,"[""Comedy""]",26,0.56,0.463
USR-2091,42.67,100.98,"[""Action"", ""Thriller"", ""Adventure"", ""Esports Highlights""]",20,0.772,0.369
USR-10989,5.56,35.38,"[""Comedy"", ""Drama""]",7,0.451,0.661
USR-8239,21.64,54.74,"[""Sci-Fi"", ""Drama"", ""Romance"", ""Mystery""]",34,0.691,0.763
USR-8816,22.98,78.82,"[""Mystery"", ""Crime"", ""Documentary""]",24,0.688,0.417
USR-2433,30.62,127.83,"[""Thriller"", ""Action"", ""Sci-Fi""]",33,0.849,0.309
USR-1766,27.46,87.02,"[""Thriller"", ""Sci-Fi"", ""Action"", ""Crime""]",20,0.821,0.47
USR-10814,5.18,36.28,"[""Family""]",6,0.358,0.912
USR-4245,6.9,26.1,"[""Comedy"", ""Animation""]",23,0.948,0.272
USR-8882,23.86,50.49,"[""Documentary"", ""Adventure"", ""Sci-Fi"", ""Mystery"", ""Drama""]",25,0.6,0.614
USR-1368,37.71,86.24,"[""Sci-Fi"", ""Action""]",22,0.749,0.479
USR-8130,18.56,48.49,"[""Documentary"", ""Drama"", ""Romance"", ""Sci-Fi"", ""Mystery""]",29,0.776,0.668
USR-4449,8.31,23.95,"[""Comedy"", ""Animation""]",19,0.532,0.255
USR-10060,2.67,33.2,"[""Family""]",3,0.285,0.717
USR-10566,4.2,41.66,"[""Drama"", ""Family""]",3,0.366,0.897
USR-8258,29.87,53.36,"[""Drama"", ""Documentary"", ""Mystery"", ""Crime""]",30,0.869,0.495
USR-9439,2.71,39.76,"[""Family""]",7,0.497,0.805
USR-5817,12.33,21.59,"[""Animation"", ""Comedy""]",26,0.697,0.363
USR-7189,30.9,51.79,"[""Adventure"", ""Drama"", ""Mystery"", ""Romance"", ""Sci-Fi""]",33,0.736,0.44
USR-4934,8.93,18.08,"[""Comedy"", ""Animation"", ""Romance""]",14,0.687,0.417
USR-8022,27.968802240913057,68.38,"[""Crime"", ""Documentary"", ""Mystery"", ""Sci-Fi"", ""Romance""]",22,0.788,0.32
USR-7553,21.63,47.68,"[""Drama"", ""Documentary"", ""Crime""]",36,0.636,0.54
USR-2156,43.14,99.03,"[""Action"", ""Thriller"", ""Sci-Fi""]",21,0.871,0.583
USR-7381,22.34,47.9,"[""Adventure"", ""Sci-Fi"", ""Romance"", ""Crime"", ""Drama""]",32,0.716,0.655
USR-3426,33.863638503080416,112.58,"[""Thriller"", ""Action"", ""Sci-Fi""]",17,0.835,0.42
USR-1077,23.97,87.08,"[""Sci-Fi"", ""Action""]",25,0.984,0.453
USR-2964,34.68,116.16,"[""Action"", ""Sci-Fi"", ""Thriller""]",29,0.851,0.462
USR-2836,40.8,,"[""Action"", ""Sci-Fi"", ""Adventure""]",26,0.774,0.448
USR-5641,7.78,24.93,"[""Animation"", ""Comedy"", ""Romance""]",29,0.758,0.187
USR-5148,7.19,18.36,"[""Animation"", ""Comedy"", ""Romance""]",16,0.645,0.287
USR-8158,20.35,50.2,"[""Romance"", ""Sci-Fi"", ""Documentary"", ""Crime"", ""Mystery""]",41,0.846,0.518
USR-9604,4.51,38.07,"[""Drama""]",3,0.396,0.541
USR-4080,34.55,94.78,"[""Sci-Fi"", ""Thriller""]",40,0.793,0.506
USR-10632,4.64,31.24,"[""Comedy""]",9,0.411,0.646
USR-4376,7.88,31.4,"[""Animation""]",24,0.586,0.393
USR-5140,14.07,24.53,"[""Comedy""]",25,0.686,0.271
USR-2916,32.55,107.11,"[""Thriller"", ""Action""]",29,0.668,0.422
USR-1004,21.95,84.38,"[""Sci-Fi"", ""Thriller""]",25,0.758,0.458
USR-5193,7.8,25.1,"[""Comedy"", ""Animation""]",17,0.527,0.347
USR-1705,48.5,97.13,"[""Thriller"", ""Action""]",25,0.822,0.412
USR-1291,34.21,83.98,"[""Action"", ""Sci-Fi""]",28,0.911,0.556
USR-5344,8.81,23.35,"[""Animation""]",25,0.68,0.231
USR-2255,24.81,88.48,"[""Thriller"", ""Sci-Fi""]",19,0.856,0.563
USR-9757,3.09,27.91,[],3,0.358,0.723
USR-4885,10.58,22.09,"[""Comedy"", ""Animation""]",15,0.742,0.258
USR-5748,10.58,27.11,"[""Comedy"", ""Animation""]",20,0.628,0.26
USR-5683,9.81,22.44,"[""Animation"", ""Comedy""]",13,0.761,0.356
USR-10514,-13.752968947233333,27.44,"[""Drama""]",8,0.207,0.782
USR-7096,13.17,50.59,"[""Adventure"", ""Drama"", ""Romance""]",20,0.795,0.443
